client type , rating , review title , review_content
androidApp , 5 , " " , Phù_hợp với giá tiền .
androidApp , 4 , Tốt , " Chất_lượng tốt , chỉ thiếu tí pass "
desktop , 4 , Hàng tốt , " Sản_phẩm này tốt so với giá tiền . âm_thanh chấp_nhận được . Pin của sản_phẩm cũng cầm được lâu ( mình nghe mức volume nhỏ ) . Nhược_điểm : Hay bị đứt kết_nối với điện_thoại . không biết bị gì mà lâu_lâu mới bị . Cầm thời_gian để đánh_giá chính_xác "
iosApp , 5 , Tốt , Tốt nhất trong tất_cả tai_nghe đồng_giá từng mua ( y )
iosApp , 2 , " " , Hơi lỗi . Đê 1 lúc tự tắt
desktop , 5 , Tot , Con_Minh rat thich San pham nay
desktop , 5 , " tay nghe ổn , rất thích ... " , " tay nghe ổn , rất thích , giá_cả hợp_lý ... "
androidApp , 5 , " hàng tốt , shiper đẹp_trai cho 5 sao " ,
iosApp , 5 , " Tai nghe chất_lượng tốt , thời_gian giao nhanh như dự_kiến . " ,
androidApp , 5 , Đồng_hồ giồng quảng_cáo . xài cho trẻ_em ok , Xài cho trẻ_em là ok
iosApp , 5 , Tốt ! , Âm to thu âm tốt
iosApp , 3 , Dễ sử_dụng ,
desktop , 4 , Tốt , " Chất âm tương_đối ổn , bass được , âm trầm có thấy nhưng chưa thật_sự rõ nét , dùng tốt trong tầm giá "
androidApp , 5 , " " , " rẻ , đẹp đáng mua "
desktop , 5 , " tai_nghe to , bass tốt " ,
desktop , 1 , Sản_phẩm - SP Lừa_Đảo - Max_Tệ . , " Mua về không kết_nối được Bluetooth - cáp sạc thì hỏng - Ngoại_hình sản_phẩm thì xước nhiều Mọi người không nên mua - Gọi báo sản_phẩm lỗi mà shop tắt máy không có chính_sách đổi . "
androidApp , 4 , , cung_ok . gjao hành 3 ngày có ngay . tiếc là k có nút chỉnh âm_lượng . cho 4 *
androidApp , 5 , " " , tốt trong tầm_giá
androidApp , 4 , nghe hơi nhỏ ,
androidApp , 1 , , " hàng lỗi nghe đc chỉ 1 bên . bán hàng ko có tâm gì hết , ko kiểm_tra hàng trước khi giao cho khách "
mobile - app , 5 , Giao nhanh . Đóng_gói đẹp . Có phiếu bảo_hành . Sp như hình ,
desktop , 1 , Không chỉnh được giờ - chay sớm cả tiếng đồng_hồ .... trả hàng ! , Không chỉnh được giờ - chay sớm cả tiếng đồng_hồ .... trả hàng !
androidApp , 1 , sai_lầm , dây nhỏ . nhét tai khó . âm_thanh tệ . phím nhấn chẳng tác_dụng gì .
desktop , 5 , tốt , sp xài rất ok
desktop , 5 , " Hàng tốt , giá hợp_lý . Dù em nó đã giặt chung quần_áo 1 lần , nhưng vẩn còn nghe tốt " ,
mobile , 1 , " " , Dổm .
androidApp , 5 , hàng chất_lượng , mua 3 cái không cái nào bị lỗi hết
androidApp , 4 , k hài_lòng lắm nên 4 * , " nghe nhạc , youtube thì ok âm_thanh tốt , hàng đóng_gói cẩn_thận , có hoá_đơn , may_mắn k bị điếc bên nào , pin chưa test thử , nhược_điểm là chơi game thì bắt âm_thanh chậm hơn trong game , nên chỉ đánh_giá 4 * "
androidApp , 5 , Rất Vui & Hài_Lòng , " Tai nghe đẹp , thời_trang , bass êm & to , nghe nhạc rất hay ! giao hàng dán hộp rất kỹ , có phiếu bảo_hành & nguyên seal ! Rất thích bóc seal 😁 "
desktop , 5 , " " , Đẹp
mobile , 5 , Test thử tốt . Có bảo_hành k ah ,
iosApp , 5 , Tốt , Giống hình sài cũng tạm giá rẻ mà
iosApp , 5 , Tốt , " Âm bass đỉnh , thiết_kế đẹp như hình "
mobile , 4 , " " , Tot
androidApp , 5 , " giao hàng nhanh , tai_nghe rất hay " ,
iosApp , 1 , Tệ ,
androidApp , 4 , tốt ,
mobile , 5 , " " , Dk
androidApp , 5 , sản_phẩm này rất tốt , " sản_phẩm đúng với hình_ảnh , nghe ok hợp_lý sẽ ủng_hộ shop nhiều ... very good "
androidApp , 4 , hài_lòng , " hàng tốt đúng như miêu_tả , đóng_gói cẩn_thận "
androidApp , 5 , tuyệt , rất tốt và bền âm_thanh tuyệt_vời đã xài rất lâu r ma chưa hư
androidApp , 5 , tot , ok
androidApp , 5 , tốt ,
androidApp , 5 , " " , " dùng ổn . chất_lượng âm_thanh tạm . nhưng chất_lượng đã vượt qua giá . giao hàng nhanh . có dán tem bảo_hành nhưng k biết đc bảo_hành không . : ) "
iosApp , 5 , , Tai nghe hợp giá tiền nghe chất_lượng
androidApp , 4 , Bốn sao , " "
mobile - app , 5 , Tuyệt_vời , " Nghe rất em tai , bass hay ... "
androidApp , 4 , " âm_thanh tốt , pin ổn nhưng tai_nghe không bám chặt tay lắm . " ,
androidApp , 4 , " " , Tai_nghe thì rất ngon nhưng shop gói hàng tệ không cho vào hộp giấy mà chỉ cho vào cái túi giấy ship bị va_đập hộp tai nghe dập nát hết dây thì bị gãy 2 chỗ
desktop , 5 , " khá tốt , đẹp " ,
androidApp , 5 , , hàng chuẩn nhưng giao hàng chậm
androidApp , 4 , " " , đóng_gói kỹ . hàng đẹp mới xài nên chưa biết chất_lượng sẽ ra sao . đang định đặt thêm 1 cái nữa
desktop , 5 , Tốt , Tai nghe nghe rất hay
androidApp , 5 , " đẹp hơn mình nghỉ " , đẹp hơn trong h
androidApp , 5 , hài_lòng với sản_phẩm , " sản_phẩm đóng_gói kĩ_càng , âm_thanh nghe ổn , có vòng_tay tặng kèm . nói_chung là hài_lòng với sản_phẩm 😀 "
androidApp , 5 , hơn 5s pin đc 4 tiếng nhé ae nên ủng_hộ shop nhrs ,
androidApp , 5 , nghe ok , sản_phẩm dùng rất ok so với tầm_giá
androidApp , 1 , Một sao , " "
androidApp , 5 , Tai_nghe tốt , " So với tầm giá tiền thì tai nghe sd tốt , tiếng to , kín và đóng_gói rất kỹ . Cám_ơn shop , cám_ơn lazada ! "
androidApp , 5 , , sản_phẩm ổn so với giá
androidApp , 2 , chất_lượng âm_thanh xứng với giá_trị , " chất_lượng âm_thanh chỉ ngang với mấy loại thường khác âm mặc_định khá yếu , nếu mua tai dưới 100k có_thể thử loại BYZ hay Langson "
desktop , 5 , Rất hài_lòng , " Gói hàng rất kỹ sản_phẩm đúng như miêu_tả . Hài_lòng "
mobile , 5 , tai_nghe , hàng tốt giá lại rẻ . hôm trước mua cái tai_nghe ở tgdđ được hôm trước hôm sau nghe chán quá vứt đi luôn . ủng_hộ lazada
iosApp , 1 , Sản_phẩm quá tệ , " Mua về mở không lên , sạc pin không vào , gọi lazada báo_cáo tốn tiền điện_thoại hơn cả tiền sản_phẩm , cuối_cùng lazada hứa sẽ hoàn tiền 51,900 , nhưng chuyển vào tài_khoản mình có 36,900 thôi , mất hết 15k . Quá thất_vọng "
androidApp , 3 , chất_lượng chưa tốt lắm . dây hơi yếu dùng phải cực_kỳ giữ_gìn , chất_lượng chưa tốt lắm . dây hơi yếu dùng phải cực_kỳ giữ_gìn
androidApp , 4 , ok , hàng đẹp ... có hướng_dẫn chỉnh giờ .... nối chung là rất OK ..... giống như đã đã quản_cáo ...
androidApp , 5 , sản pjâm tốt ,
iosApp , 3 , , Nghe thì ok nhưng pin hơi yếu nghe chỉ đc khoảng 1 tiếng
desktop , 5 , hàng tốt , Quá ổn cho tai_nghe 99k
desktop , 5 , rất tốt , " Nói_chung là đẹp , còn đẹp hơn cả hình_ảnh , giao hàng nhanh "
desktop , 1 , Kém , Không nhận được mã ? ? ? ? ? ? ?
androidApp , 5 , rất tốt , tai_nghe rất tốt nghe bass rất êm tai.anh giao hàng rất nhiệt_tình sẽ ủng_hộ tiếp_lazada
androidApp , 1 , , hàng lỗi chỉ nghe được 1 bên thôi . nản
androidApp , 5 , ok , hoàn_thiện tốt .
desktop , 5 , Năm sao , " Màu đẹp , hàng giống trong ảnh , giá tốt "
desktop , 3 , Nhan tin code_hoi lau , nhan tin code_hoi lau mat khoang vai_tieng
androidApp , 5 , Quá tốt , Giá rẻ nhưng chất_lượng tốt
iosApp , 1 , , Nghe tạm nút to_nhỏ bị hỏng K ấn_dc
androidApp , 5 , rất hay , Tai_nghe quá hay . ai dùng dòng dth của Mi thì mới cảm_nhận dc . Cảm_ơn lavada và bạn giao hàng rất vui_vẻ và nhiệt_tình . chờ mình text rồi mới đi giao_tiếp .
desktop , 5 , Hàng đẹp , Với giá tiền như thê thì sp này đẹp hơn mong_đợi
desktop , 5 , Tốt , giao hàng nhanh
desktop , 1 , Không hài_lòng về hình_thức bán thẻ điện_thoại . , Mua thẻ thì thời_gian nhận lâu và không hỏi khách_hàng mà nạp đại vô_số đăng_ký Acc . Trong khi lúc đặt thì không có thông là bạn muốn nạp thẻ vô_sdt nào .
androidApp , 3 , tốt ,
desktop , 1 , Ko trung_thực , Hình_view 1 đường - hàng nhận 1 nẻo . Nơi nút âm_lượng bị bung đường ghép
androidApp , 4 , Tốt , Nghe ổn trong tầm_giá
desktop , 5 , Đẹp , Với giá tiền như thê thì sp này đẹp hơn mong_đợi
androidApp , 2 , " tôi chưa thấy thẻ được gửi về sđt mà đã ghi đã giao hàng là sao , yêu_cầu cửa_hàng kiểm_tra lại giúp tôi " ,
desktop , 1 , Mã gửi chậm quá , Đặt từ hôm_qua đến giờ vẫn chưa nhận được mã nữa .
androidApp , 4 , cũng được , được
androidApp , 4 , cx dc , " hàng nghe ko chát lượng mấy với lại nút tăng hay giảm âm_lượng ko hiệu_quả bấm mà toàn chuyển bài ko nhưng hợp với giá tiền lên ko sao có nghe còn hơn ko có cho 4 sao "
androidApp , 5 , , " Âm_thanh hay , cách âm tốt . Có mút mềm để thay nữa , rất tiện_lợi . "
desktop , 5 , Good , " "
desktop , 5 , tốt , " mẫu_mã đẹp , giống trong hình quảng_cáo . giá tốt "
desktop , 1 , Tôi bị mất mã thẻ do ghi nhầm số điện_thoại , Làm_ơn hay giúp tôi lấy lại mã thẻ hoặc gửi lại mã thẻ vào mail cho tôi
desktop , 1 , " " , Thời_gian chờ sau khi mua thẻ quá lâu
androidApp , 5 , sản_phẩm tốt rất hài_lòng ,
desktop , 3 , Tạm được , Khi giao hàng thì tai_nghe không có pin về chất_lượng âm_thanh thì cũng có_thể chấp_nhận được
androidApp , 5 , Tuyệt_vời , " Đóng_hộp rất kỹ_càng , chất_lượng hàng xứng_đáng trong tầm giá . "
iosApp , 5 , Giao hàng rất nhanh . Uy_tín ,
desktop , 5 , Năm sao , Hàng đẹp và ưng_ý giao hàng đúng cam_kết
desktop , 1 , Tệ , Vẫn chưa nhận được mã thẻ qua tin nhắn mà báo đã giao thành_công
mobile , 5 , " " , Rat nhanh
androidApp , 5 , tai_nghe hay chất_lượng . giá rẻ ,
desktop , 3 , ổn , " hàng cũ chắc_chắn , bị bám bụi và sét rỉ , nhưng có_vẻ cũng nghe được "
androidApp , 5 , " Tốt , nguyên_bản , chính hãng DGW " , " Hàng nguyên_bản , tem , phiếu bảo_hành đầy_đủ , chính hãng digiworld . "
desktop , 5 , Đẹp , " Đh nhìn rất đẹp , rất ưng_ý . "
desktop , 5 , " " , " Thẻ game này mua trên lazada giá rẻ hơn bình_thường giá niêm_yết một_chút , nên mình rất hài_lòng , mua nhiều giá giảm nhiều thật tốt , tuy_nhiên thời_gian vẫn chưa thực_sự nhanh cho lắm . "
iosApp , 5 , Tốt , " Giao hàng cực nhanh , vừa thanh_toán xong shop này đã gửi mess mã thẻ ngay "
iosApp , 5 , Ok , " "
desktop , 5 , " Mọi thứ đều ổn , có một nhược_điểm nhỏ là nút hơi to xíu nhét lâu đau tai tý . Xứng_đáng 5 sao so với giá tiền " ,
androidApp , 1 , không dùng được , tôi yêu_cầu hoàn_tiền
androidApp , 5 , " Hàng tốt , Hài_lòng " ,
desktop , 5 , Năm sao , Rất hài_lòng
mobile - app , 4 , Bốn sao , " "
mobile - app , 5 , Mua ma The dien thoai , Day du_ok
androidApp , 5 , nhanh và chất_lượng , tai_nghe đẹp và âm_thanh tốt
androidApp , 5 , tạm đc , " nhìn có_vẻ được nhưng chưa biết có bền không "
desktop , 2 , Mua dây dẹp mà giao dây tròn nghe cũng oke đấy ! ! ! rất tốt , " "
desktop , 5 , " " , ship_bn
desktop , 5 , " " , " chuyển tiền mấy phút là có mã nạp liền , nhanh_chóng khỏi phải chạy đi mua "
iosApp , 5 , Tôi ko có thẻ ngân_hàng mua sao , " "
mobile - app , 5 , Mua ngay , " "
iosApp , 4 , Ok , Ok
androidApp , 4 , rất ok trong tầm giá nên mua ngoại_trừ phần hoàn_thiện của sp này ra còn lại rất tốt , Nghe khá tốt âm_thanh khá ổn tuy_nhiên thì phần hoàn_thiện ch đc tốt lắm nghe cách xa tầm hơn 6m ko có vật cản . Nói_chung rất tốt trong tầm giá này để dùng một td đánh_giá thêm sau
iosApp , 4 , , Hộp móp
androidApp , 4 , đẹp con_trai mình rất thích . ,
mobile , 4 , " " , Cần nạp tien ngay nhưng chờ hơi lau nên hơi phân_vân khi nạp lần sau
androidApp , 5 , good , nhanh gon le
mobile - app , 5 , Mua the vinaphone , Day du
iosApp , 5 , Sp chất_lượng tốt . Đáng để mua , Chất lg tốt
androidApp , 4 , , khá tốt
androidApp , 4 , " Bass quý khủng Nhưng Giao_Hàng hơi lâu tí " ,
iosApp , 5 , , Rat tốt đung miêu ta
desktop , 5 , good , nhanh lẹ
desktop , 4 , Đáng tin_cậy , " Nhanh_chóng , đảm_bảo "
desktop , 5 , , Tốt
iosApp , 5 , Rẻ mà ổn phết các thím ợ ,
iosApp , 1 , Hàng lởm . ,
mobile , 3 , Đep ,
desktop , 4 , " " , ok
androidApp , 3 , Ổn , " Tai_nghe về đúng zin , nhưng ko biết lâu_dài thế_nào . Với_lại shop bảo có vòng_tay nhưng lại ko thấy đâu . Giận nên cho 3 sao . : ) ) "
androidApp , 1 , Chất_lượng sp_tệ , lúc vừa mở bưu_phẩm bật thì lên nguồn về đến phòng kết_nối vs đt thì k kết_nối đc . coi như vứt
desktop , 5 , Very_Good , Very_Very_Good
desktop , 5 , " Giao hàng rất nhanh , gói đẹp . Like . " ,
desktop , 5 , " " , ok
iosApp , 5 , chất_lượng âm_thanh tốt ,
desktop , 5 , phong_cách , " kính đẹp , phong_cách "
androidApp , 5 , sp chất_lượng giá rẻ ,
desktop , 5 , Tốt , Đúng hàng chính hãng ! Mình mua lần thứ 2 !
androidApp , 5 , good ,
desktop , 5 , GOOD , NHANH_LẸ
desktop , 5 , Tốt , Giao_Hàng_Nhanh
iosApp , 4 , Quá ổn vs giá tiền ,
desktop , 4 , " bước_đầu nhận hàng thấy ngoại_hình ổn , chất_lượng thì tầm 100k thì cái này là best r . còn độ bền thì phải dùng 1 thời_gian mà đóng_gói vào cái túi trong hơi mất mĩ_quan , cho vào cái hộp cứng_cáp thì ok hơn " ,
mobile - app , 4 , Bốn sao , " "
desktop , 5 , Tốt , " - Bass lớn , nghe được cả 2 bên to , rõ , điều_chỉnh được bass , đầu cấm chắc_chắn , dây dẹt nên không bị rối . Shiper vui_tính , thân_thiện . "
androidApp , 5 , hàng tốt , tất_cả rất tuyệt_vời chả có gì phải phàn_nàn
iosApp , 5 , , Tai nghe nghe rất phê_ợ
androidApp , 5 , rất tuyệt trong tầm giá . đơn hàng mình 3 cái ko có cái nào chê đc ,
androidApp , 4 , , âm_thanh k lớn lắm
androidApp , 5 , ok , " sản_phẩm chất_lượng , hàng giao nhanh "
desktop , 5 , " với giá tầm 100k thì rất ok rồi , có mic tiện_lợi . Mình hay đeo chạy xe , và xài khá ẩu . Từ lúc mua ở Chiếm_Tài tới giờ đã đặt gửi về gần chục cái : ) ) ) ) " ,
androidApp , 5 , tốt ,
androidApp , 5 , , tốt đáng cho 5 sao
desktop , 2 , , sản_phẩm này dùng tốt
androidApp , 5 , khá tốt ,
iosApp , 5 , Ko biet ve mat chat luong nhung giao hang dung nhu khach da dat la ok roi ,
androidApp , 5 , " âm_thanh nghe lớn , hay , chắc_chắn , đúng như mô_tả ... " ,
androidApp , 2 , , âm_thanh nghe nhỏ quá
androidApp , 5 , nghe rất ấm ,
desktop , 4 , dong ho rat dep nhung muon bao hanh thi phai lam sao vay shop ,
androidApp , 5 , tai nghe dùng tốt . bass to . chất_lượng âm tương_đối chuẩn . nói chúng là ổn ,
androidApp , 5 , ok ,
androidApp , 5 , Tai nghe ok ,
desktop , 4 , Tương_đối ok ,
desktop , 5 , hài_lòng , giao mã thẻ nhanh_chóng
androidApp , 5 , Tốt , " Hàng sài tốt , không bị lỗi , very good "
androidApp , 1 , " mua ve chua dung da hu k nen mua " ,
androidApp , 5 , , " Lần này lazada giao hàng nhanh . mới nhận đc đã thử thấy chống ồn tốt , nghe ấm lắm . có thẻ bảo_hành nữa . mong là xài bền . "
androidApp , 5 , tốt ,
androidApp , 5 , Ngon , giao hàng nhanh ms 2 ngày đã có tai nghe nghe hay nhìn ngon đẹp nhưng ns tặng vòng nhưng ko thấy
androidApp , 5 , rất tốt so với giá ,
iosApp , 5 , Giao hàng nhanh vì mình ở Bình_Dương . Chất_lượng ổn cho giá 115 để nghe nhạc bt . Nghe EDM thì hơi chán , Giao hàng nhanh vì mình ở Bình_Dương . Chất_lượng ổn cho giá 115 để nghe nhạc bt . Nghe EDM thì hơi chán
desktop , 4 , Ok nhìn cũng được ... hợp với trẻ ,
mobile , 5 , Rất tốt , " Nghe rất hay so với giá , shop rất uy_tín , nói_chung là rất hài_lòng "
iosApp , 5 , " Nhanh , tốt " ,
androidApp , 1 , sản_phẩm không như mong_đợi , dây sạc bị hư_không sạc được . tai_nghe thì không kết_nối được . mua hàng nhiều lần rồi lần nào cũng được nên mua tiếp mà lai_vậy
androidApp , 5 , tốt , hàng chuẩn
androidApp , 5 , tốt ,
desktop , 4 , Tốt . , " Âm_thanh lớn rõ , nhưng nhiều lúc gây khó_chịu vì âm_thanh lớn qá mức cần_thiết : ) Chất_lượng tốt . "
androidApp , 3 , , pin mau het ... nhin cung Tàm tạm
iosApp , 1 , hàng kém chất_lượng , " "
androidApp , 1 , , xài 1 tháng bị hư
